[0.996592, 0.996356, 0.997114, 0.997204, 0.996941, 0.997762, 0.9988, 0.998147]
[0.996505, 0.996175, 0.996461, 0.997513, 0.997299, 0.998023, 0.998579, 0.997685]
[0.995828, 0.996056, 0.99614, 0.997571, 0.997161, 0.9977, 0.997945, 0.9976]
[0.996399, 0.996035, 0.996039, 0.996871, 0.997075, 0.998027, 0.998763, 0.997125]
[0.996965, 0.996697, 0.996757, 0.997444, 0.99672, 0.997645, 0.998691, 0.997882]
[0.997117, 0.996222, 0.997033, 0.997415, 0.996702, 0.998169, 0.998642, 0.997179]
[0.996958, 0.996117, 0.99653, 0.99724, 0.996619, 0.997842, 0.998564, 0.997053]
[0.996792, 0.996135, 0.996359, 0.997217, 0.996425, 0.99799, 0.998848, 0.997509]
[0.996308, 0.996243, 0.996237, 0.997381, 0.996634, 0.997956, 0.998378, 0.997417]
[0.996715, 0.995744, 0.99579, 0.996686, 0.996896, 0.997518, 0.998359, 0.995967]
[0.997179, 0.995655, 0.995883, 0.996593, 0.996534, 0.997805, 0.998174, 0.996494]
[0.997326, 0.996336, 0.996087, 0.99649, 0.99705, 0.997821, 0.998405, 0.997012]
[0.997378, 0.99652, 0.996096, 0.996747, 0.996974, 0.997734, 0.998261, 0.996962]
[0.997151, 0.996397, 0.996183, 0.99671, 0.997407, 0.997508, 0.998408, 0.997347]
[0.996545, 0.995756, 0.996427, 0.997399, 0.997135, 0.998011, 0.998073, 0.997625]
[0.996356, 0.996506, 0.996759, 0.997046, 0.996352, 0.997877, 0.998295, 0.997413]
[0.996489, 0.996436, 0.997009, 0.996893, 0.997297, 0.997515, 0.998574, 0.996882]
[0.997345, 0.995746, 0.996451, 0.997438, 0.996895, 0.997738, 0.998719, 0.997285]
[0.997123, 0.996193, 0.996984, 0.99742, 0.99647, 0.998173, 0.998577, 0.997106]
[0.996815, 0.996238, 0.99656, 0.997511, 0.997045, 0.998262, 0.998718, 0.997336]
